state,date,division,index
W.P. Labuan,2023/12/1,9,121.6
W.P. Labuan,2024/1/1,9,124.6
W.P. Labuan,2024/2/1,9,124.6
W.P. Labuan,2024/3/1,9,124.6
W.P. Labuan,2024/4/1,9,124.6
W.P. Labuan,2024/5/1,9,124.6
W.P. Labuan,2024/6/1,9,124.6
W.P. Labuan,2024/7/1,9,124.6
W.P. Labuan,2024/8/1,9,124.6
W.P. Labuan,2024/9/1,9,124.6
W.P. Labuan,2024/10/1,9,124.6
W.P. Labuan,2024/11/1,9,124.6
W.P. Labuan,2024/12/1,9,124.6
W.P. Labuan,2025/1/1,9,124.6
W.P. Labuan,2025/2/1,9,124.6
W.P. Labuan,2025/3/1,9,124.6
W.P. Labuan,2025/4/1,9,124.6
W.P. Labuan,2025/5/1,9,124.6
W.P. Labuan,2025/6/1,9,124.6
W.P. Labuan,2025/7/1,9,124.6
W.P. Labuan,2025/8/1,9,124.6
W.P. Labuan,2025/9/1,9,124.6
W.P. Labuan,2025/10/1,9,124.6
W.P. Labuan,2025/11/1,9,124.6
W.P. Labuan,2025/12/1,9,124.6
W.P. Labuan,2026/1/1,9,124.6
W.P. Labuan,2026/2/1,9,124
W.P. Labuan,2026/3/1,9,124
W.P. Putrajaya,2010/1/1,9,100.6
W.P. Putrajaya,2010/2/1,9,100.2
W.P. Putrajaya,2010/3/1,9,100.2
W.P. Putrajaya,2010/4/1,9,100.1
W.P. Putrajaya,2010/5/1,9,100
W.P. Putrajaya,2010/6/1,9,100
W.P. Putrajaya,2010/7/1,9,100.1
W.P. Putrajaya,2010/8/1,9,100.1
W.P. Putrajaya,2010/9/1,9,100
W.P. Putrajaya,2010/10/1,9,99.8
W.P. Putrajaya,2010/11/1,9,99.5
W.P. Putrajaya,2010/12/1,9,99.4
W.P. Putrajaya,2011/1/1,9,99.5
W.P. Putrajaya,2011/2/1,9,99.5
W.P. Putrajaya,2011/3/1,9,99.5
W.P. Putrajaya,2011/4/1,9,100.9
W.P. Putrajaya,2011/5/1,9,100.9
W.P. Putrajaya,2011/6/1,9,100.6
W.P. Putrajaya,2011/7/1,9,100.3
W.P. Putrajaya,2011/8/1,9,100.1
W.P. Putrajaya,2011/9/1,9,100
W.P. Putrajaya,2011/10/1,9,100
W.P. Putrajaya,2011/11/1,9,100
W.P. Putrajaya,2011/12/1,9,100.1
W.P. Putrajaya,2012/1/1,9,102
W.P. Putrajaya,2012/2/1,9,101.8
W.P. Putrajaya,2012/3/1,9,101.8
W.P. Putrajaya,2012/4/1,9,101.8
W.P. Putrajaya,2012/5/1,9,101.8
W.P. Putrajaya,2012/6/1,9,101.8
W.P. Putrajaya,2012/7/1,9,101.8
W.P. Putrajaya,2012/8/1,9,101.4
W.P. Putrajaya,2012/9/1,9,101.3
W.P. Putrajaya,2012/10/1,9,101
W.P. Putrajaya,2012/11/1,9,101.2
W.P. Putrajaya,2012/12/1,9,100.9
W.P. Putrajaya,2013/1/1,9,100.9
W.P. Putrajaya,2013/2/1,9,100.7
W.P. Putrajaya,2013/3/1,9,100.7
W.P. Putrajaya,2013/4/1,9,100.9
W.P. Putrajaya,2013/5/1,9,100.9
W.P. Putrajaya,2013/6/1,9,100.9
W.P. Putrajaya,2013/7/1,9,100.7
W.P. Putrajaya,2013/8/1,9,100.7
W.P. Putrajaya,2013/9/1,9,100.7
W.P. Putrajaya,2013/10/1,9,100.7
W.P. Putrajaya,2013/11/1,9,101
W.P. Putrajaya,2013/12/1,9,102.1
W.P. Putrajaya,2014/1/1,9,102.1
W.P. Putrajaya,2014/2/1,9,102.1
W.P. Putrajaya,2014/3/1,9,102.3
W.P. Putrajaya,2014/4/1,9,104
W.P. Putrajaya,2014/5/1,9,104
W.P. Putrajaya,2014/6/1,9,102.9
W.P. Putrajaya,2014/7/1,9,102.8
W.P. Putrajaya,2014/8/1,9,102.5
W.P. Putrajaya,2014/9/1,9,102.5
W.P. Putrajaya,2014/10/1,9,102.8
W.P. Putrajaya,2014/11/1,9,101.7
W.P. Putrajaya,2014/12/1,9,101.7
W.P. Putrajaya,2015/1/1,9,101.4
W.P. Putrajaya,2015/2/1,9,101.3
W.P. Putrajaya,2015/3/1,9,101.9
W.P. Putrajaya,2015/4/1,9,102.9
W.P. Putrajaya,2015/5/1,9,103.7
W.P. Putrajaya,2015/6/1,9,103.7
W.P. Putrajaya,2015/7/1,9,103.6
W.P. Putrajaya,2015/8/1,9,103.6
W.P. Putrajaya,2015/9/1,9,103.8
W.P. Putrajaya,2015/10/1,9,104.5
W.P. Putrajaya,2015/11/1,9,105.5
W.P. Putrajaya,2015/12/1,9,105.5
W.P. Putrajaya,2016/1/1,9,104.9
W.P. Putrajaya,2016/2/1,9,105.2
W.P. Putrajaya,2016/3/1,9,105.1
W.P. Putrajaya,2016/4/1,9,105.3
W.P. Putrajaya,2016/5/1,9,105.3
W.P. Putrajaya,2016/6/1,9,105.1
W.P. Putrajaya,2016/7/1,9,106.3
W.P. Putrajaya,2016/8/1,9,107.9
W.P. Putrajaya,2016/9/1,9,108.3
W.P. Putrajaya,2016/10/1,9,108.2
W.P. Putrajaya,2016/11/1,9,108.1
W.P. Putrajaya,2016/12/1,9,108
W.P. Putrajaya,2017/1/1,9,108.2
W.P. Putrajaya,2017/2/1,9,109
W.P. Putrajaya,2017/3/1,9,108.3
W.P. Putrajaya,2017/4/1,9,108.5
W.P. Putrajaya,2017/5/1,9,108.6
W.P. Putrajaya,2017/6/1,9,108.5
W.P. Putrajaya,2017/7/1,9,108.6
W.P. Putrajaya,2017/8/1,9,108.8
W.P. Putrajaya,2017/9/1,9,108.5
W.P. Putrajaya,2017/10/1,9,108.5
W.P. Putrajaya,2017/11/1,9,108.5
W.P. Putrajaya,2017/12/1,9,109.1
W.P. Putrajaya,2018/1/1,9,108.9
W.P. Putrajaya,2018/2/1,9,108.9
W.P. Putrajaya,2018/3/1,9,108.9
W.P. Putrajaya,2018/4/1,9,108.8
W.P. Putrajaya,2018/5/1,9,108.8
W.P. Putrajaya,2018/6/1,9,104.6
W.P. Putrajaya,2018/7/1,9,104.5
W.P. Putrajaya,2018/8/1,9,104.7
W.P. Putrajaya,2018/9/1,9,106.3
W.P. Putrajaya,2018/10/1,9,106.4
W.P. Putrajaya,2018/11/1,9,106.3
W.P. Putrajaya,2018/12/1,9,106.6
W.P. Putrajaya,2019/1/1,9,106.3
W.P. Putrajaya,2019/2/1,9,106.3
W.P. Putrajaya,2019/3/1,9,106
W.P. Putrajaya,2019/4/1,9,106
W.P. Putrajaya,2019/5/1,9,106
W.P. Putrajaya,2019/6/1,9,106
W.P. Putrajaya,2019/7/1,9,106
W.P. Putrajaya,2019/8/1,9,106.2
W.P. Putrajaya,2019/9/1,9,106.2
W.P. Putrajaya,2019/10/1,9,107
W.P. Putrajaya,2019/11/1,9,106.9
W.P. Putrajaya,2019/12/1,9,106.8
W.P. Putrajaya,2020/1/1,9,106.8
W.P. Putrajaya,2020/2/1,9,107
W.P. Putrajaya,2020/3/1,9,106.5
W.P. Putrajaya,2020/4/1,9,106.5
W.P. Putrajaya,2020/5/1,9,106.6
W.P. Putrajaya,2020/6/1,9,106.9
W.P. Putrajaya,2020/7/1,9,106.9
W.P. Putrajaya,2020/8/1,9,106.8
W.P. Putrajaya,2020/9/1,9,106.8
W.P. Putrajaya,2020/10/1,9,106.8
W.P. Putrajaya,2020/11/1,9,106.8
W.P. Putrajaya,2020/12/1,9,106.8
W.P. Putrajaya,2021/1/1,9,106.8
W.P. Putrajaya,2021/2/1,9,106.8
W.P. Putrajaya,2021/3/1,9,106.8
W.P. Putrajaya,2021/4/1,9,106.8
W.P. Putrajaya,2021/5/1,9,106.9
W.P. Putrajaya,2021/6/1,9,106.9
W.P. Putrajaya,2021/7/1,9,106.9
W.P. Putrajaya,2021/8/1,9,106.9
W.P. Putrajaya,2021/9/1,9,107
W.P. Putrajaya,2021/10/1,9,107
W.P. Putrajaya,2021/11/1,9,107
W.P. Putrajaya,2021/12/1,9,107.1
W.P. Putrajaya,2022/1/1,9,107.1
W.P. Putrajaya,2022/2/1,9,107.2
W.P. Putrajaya,2022/3/1,9,107.2
W.P. Putrajaya,2022/4/1,9,107.4
W.P. Putrajaya,2022/5/1,9,107.4
W.P. Putrajaya,2022/6/1,9,107.3
W.P. Putrajaya,2022/7/1,9,107.8
W.P. Putrajaya,2022/8/1,9,107.6
W.P. Putrajaya,2022/9/1,9,107.6
W.P. Putrajaya,2022/10/1,9,107.7
W.P. Putrajaya,2022/11/1,9,107.8
W.P. Putrajaya,2022/12/1,9,107.8
W.P. Putrajaya,2023/1/1,9,107.8
W.P. Putrajaya,2023/2/1,9,108.1
W.P. Putrajaya,2023/3/1,9,108
W.P. Putrajaya,2023/4/1,9,108.3
W.P. Putrajaya,2023/5/1,9,108.8
W.P. Putrajaya,2023/6/1,9,108.8
W.P. Putrajaya,2023/7/1,9,108.9
W.P. Putrajaya,2023/8/1,9,108.9
W.P. Putrajaya,2023/9/1,9,108.9
W.P. Putrajaya,2023/10/1,9,109
W.P. Putrajaya,2023/11/1,9,109.1
W.P. Putrajaya,2023/12/1,9,109.2
W.P. Putrajaya,2024/1/1,9,109
W.P. Putrajaya,2024/2/1,9,109
W.P. Putrajaya,2024/3/1,9,110.3
W.P. Putrajaya,2024/4/1,9,112.4
W.P. Putrajaya,2024/5/1,9,111.7
W.P. Putrajaya,2024/6/1,9,112.3
W.P. Putrajaya,2024/7/1,9,112.3
W.P. Putrajaya,2024/8/1,9,114.1
W.P. Putrajaya,2024/9/1,9,114.1
W.P. Putrajaya,2024/10/1,9,114.1
W.P. Putrajaya,2024/11/1,9,114.2
W.P. Putrajaya,2024/12/1,9,114.2
W.P. Putrajaya,2025/1/1,9,114.2
W.P. Putrajaya,2025/2/1,9,114.1
W.P. Putrajaya,2025/3/1,9,114.1
W.P. Putrajaya,2025/4/1,9,114.3
W.P. Putrajaya,2025/5/1,9,113.8
W.P. Putrajaya,2025/6/1,9,115.4
W.P. Putrajaya,2025/7/1,9,115.6
W.P. Putrajaya,2025/8/1,9,115.5
W.P. Putrajaya,2025/9/1,9,115.6
W.P. Putrajaya,2025/10/1,9,115.6
W.P. Putrajaya,2025/11/1,9,115.4
W.P. Putrajaya,2025/12/1,9,115.4
W.P. Putrajaya,2026/1/1,9,115.4
W.P. Putrajaya,2026/2/1,9,115.2
W.P. Putrajaya,2026/3/1,9,115.4
Johor,2010/1/1,10,99.4
Johor,2010/2/1,10,99.5
Johor,2010/3/1,10,100
Johor,2010/4/1,10,99.9
Johor,2010/5/1,10,100
Johor,2010/6/1,10,100
Johor,2010/7/1,10,100.1
Johor,2010/8/1,10,100.2
Johor,2010/9/1,10,100.2
Johor,2010/10/1,10,100.2
Johor,2010/11/1,10,100.2
Johor,2010/12/1,10,100.3
Johor,2011/1/1,10,100.6
Johor,2011/2/1,10,100.6
Johor,2011/3/1,10,100.7
Johor,2011/4/1,10,101.1
Johor,2011/5/1,10,101
Johor,2011/6/1,10,101.3
Johor,2011/7/1,10,101.6
Johor,2011/8/1,10,102.6
Johor,2011/9/1,10,102.6
Johor,2011/10/1,10,102.7
Johor,2011/11/1,10,102.9
Johor,2011/12/1,10,102.9
Johor,2012/1/1,10,103.1
Johor,2012/2/1,10,103.4
Johor,2012/3/1,10,103.8
Johor,2012/4/1,10,104.6
Johor,2012/5/1,10,104.6
Johor,2012/6/1,10,104.7
Johor,2012/7/1,10,104.2
Johor,2012/8/1,10,104.2
Johor,2012/9/1,10,104.5
Johor,2012/10/1,10,105.1
Johor,2012/11/1,10,105.1
Johor,2012/12/1,10,105.1
Johor,2013/1/1,10,106.5
Johor,2013/2/1,10,106.6
Johor,2013/3/1,10,106.8
Johor,2013/4/1,10,106.8
Johor,2013/5/1,10,107.3
Johor,2013/6/1,10,107.7
Johor,2013/7/1,10,108.4
Johor,2013/8/1,10,108.4
Johor,2013/9/1,10,108.4
Johor,2013/10/1,10,108.4
Johor,2013/11/1,10,108.4
Johor,2013/12/1,10,108.6
Johor,2014/1/1,10,109.3
Johor,2014/2/1,10,109.7
Johor,2014/3/1,10,109.8
Johor,2014/4/1,10,109.9
Johor,2014/5/1,10,110.2
Johor,2014/6/1,10,110.4
Johor,2014/7/1,10,110.1
Johor,2014/8/1,10,110.3
Johor,2014/9/1,10,110.4
Johor,2014/10/1,10,110.4
Johor,2014/11/1,10,110
Johor,2014/12/1,10,110
Johor,2015/1/1,10,111.9
Johor,2015/2/1,10,113.7
Johor,2015/3/1,10,114.6
Johor,2015/4/1,10,114.8
Johor,2015/5/1,10,114.7
Johor,2015/6/1,10,115
Johor,2015/7/1,10,115
Johor,2015/8/1,10,115
Johor,2015/9/1,10,115.1
Johor,2015/10/1,10,115
Johor,2015/11/1,10,115.4
Johor,2015/12/1,10,115.4
Johor,2016/1/1,10,117.5
Johor,2016/2/1,10,118.2
Johor,2016/3/1,10,118.4
Johor,2016/4/1,10,118.5
Johor,2016/5/1,10,118.5
Johor,2016/6/1,10,119.1
Johor,2016/7/1,10,119.1
Johor,2016/8/1,10,119.4
Johor,2016/9/1,10,119.4
Johor,2016/10/1,10,119.4
Johor,2016/11/1,10,119.5
Johor,2016/12/1,10,119.7
Johor,2017/1/1,10,121
Johor,2017/2/1,10,121.7
Johor,2017/3/1,10,121.9
Johor,2017/4/1,10,122.1
Johor,2017/5/1,10,122.2
Johor,2017/6/1,10,122.2
Johor,2017/7/1,10,122.2
Johor,2017/8/1,10,122.2
Johor,2017/9/1,10,122.2
Johor,2017/10/1,10,122.2
Johor,2017/11/1,10,122.2
Johor,2017/12/1,10,122.7
Johor,2018/1/1,10,123.6
Johor,2018/2/1,10,123.7
Johor,2018/3/1,10,123.8
Johor,2018/4/1,10,123.9
Johor,2018/5/1,10,123.9
Johor,2018/6/1,10,123.9
Johor,2018/7/1,10,124.1
Johor,2018/8/1,10,124.4
Johor,2018/9/1,10,124.4
Johor,2018/10/1,10,124.4
Johor,2018/11/1,10,124.6
Johor,2018/12/1,10,124.7
Johor,2019/1/1,10,125.5
Johor,2019/2/1,10,125.5
Johor,2019/3/1,10,125.8
Johor,2019/4/1,10,125.9
Johor,2019/5/1,10,125.9
Johor,2019/6/1,10,125.9
Johor,2019/7/1,10,126.1
Johor,2019/8/1,10,126.1
Johor,2019/9/1,10,126.1
Johor,2019/10/1,10,127.1
Johor,2019/11/1,10,127
Johor,2019/12/1,10,127
Johor,2020/1/1,10,128
Johor,2020/2/1,10,128.1
Johor,2020/3/1,10,128
Johor,2020/4/1,10,127.4
Johor,2020/5/1,10,127.2
Johor,2020/6/1,10,126.7
Johor,2020/7/1,10,126.7
Johor,2020/8/1,10,127
Johor,2020/9/1,10,127
Johor,2020/10/1,10,127
Johor,2020/11/1,10,127.1
Johor,2020/12/1,10,127.1
Johor,2021/1/1,10,127.2
Johor,2021/2/1,10,127.2
Johor,2021/3/1,10,127.3
Johor,2021/4/1,10,127.3
Johor,2021/5/1,10,127
Johor,2021/6/1,10,127
Johor,2021/7/1,10,127
Johor,2021/8/1,10,125.6
Johor,2021/9/1,10,125.6
Johor,2021/10/1,10,125.6
Johor,2021/11/1,10,125.9
Johor,2021/12/1,10,126
Johor,2022/1/1,10,126.1
Johor,2022/2/1,10,126.1
Johor,2022/3/1,10,126.3
Johor,2022/4/1,10,126.7
Johor,2022/5/1,10,126.7
Johor,2022/6/1,10,127
Johor,2022/7/1,10,127
Johor,2022/8/1,10,127.1
Johor,2022/9/1,10,127.2
Johor,2022/10/1,10,127.5
Johor,2022/11/1,10,129
Johor,2022/12/1,10,129.1
Johor,2023/1/1,10,133.3
Johor,2023/2/1,10,134.9
Johor,2023/3/1,10,135.6
Johor,2023/4/1,10,135.6
Johor,2023/5/1,10,136
Johor,2023/6/1,10,136.3
Johor,2023/7/1,10,136.8
Johor,2023/8/1,10,136.8
Johor,2023/9/1,10,136.8
Johor,2023/10/1,10,137
Johor,2023/11/1,10,137.4
Johor,2023/12/1,10,137.4
Johor,2024/1/1,10,137.7
Johor,2024/2/1,10,138.2
Johor,2024/3/1,10,138
Johor,2024/4/1,10,138
Johor,2024/5/1,10,138.7
Johor,2024/6/1,10,140
Johor,2024/7/1,10,140.6
Johor,2024/8/1,10,140.6
Johor,2024/9/1,10,140.7
Johor,2024/10/1,10,140.8
Johor,2024/11/1,10,141.3
Johor,2024/12/1,10,141.3
Johor,2025/1/1,10,142.9
Johor,2025/2/1,10,144.4
Johor,2025/3/1,10,146.2
Johor,2025/4/1,10,146.8
Johor,2025/5/1,10,147.8
Johor,2025/6/1,10,148.5
Johor,2025/7/1,10,148.8
Johor,2025/8/1,10,149.8
Johor,2025/9/1,10,149.7
Johor,2025/10/1,10,151.2
Johor,2025/11/1,10,151.4
Johor,2025/12/1,10,151.6
Johor,2026/1/1,10,154.2
Johor,2026/2/1,10,154.2
Johor,2026/3/1,10,154.2
Kedah,2010/1/1,10,99.4
Kedah,2010/2/1,10,100.1
Kedah,2010/3/1,10,100
Kedah,2010/4/1,10,100
Kedah,2010/5/1,10,100
Kedah,2010/6/1,10,100
Kedah,2010/7/1,10,100
Kedah,2010/8/1,10,100
Kedah,2010/9/1,10,100
Kedah,2010/10/1,10,100
Kedah,2010/11/1,10,100
Kedah,2010/12/1,10,100
Kedah,2011/1/1,10,98.8
Kedah,2011/2/1,10,98.8
Kedah,2011/3/1,10,98.8
Kedah,2011/4/1,10,98.8
Kedah,2011/5/1,10,98.8
Kedah,2011/6/1,10,99.5
Kedah,2011/7/1,10,99.5
Kedah,2011/8/1,10,99.5
Kedah,2011/9/1,10,99.5
Kedah,2011/10/1,10,99.5
Kedah,2011/11/1,10,99.5
Kedah,2011/12/1,10,99.9
Kedah,2012/1/1,10,100.9
Kedah,2012/2/1,10,100.9
Kedah,2012/3/1,10,100.9
Kedah,2012/4/1,10,100.9
Kedah,2012/5/1,10,100.9
Kedah,2012/6/1,10,100.9
Kedah,2012/7/1,10,101
Kedah,2012/8/1,10,101.2
Kedah,2012/9/1,10,101.2
Kedah,2012/10/1,10,101.3
Kedah,2012/11/1,10,101.3
Kedah,2012/12/1,10,101.3
Kedah,2013/1/1,10,101.9
Kedah,2013/2/1,10,102.2
Kedah,2013/3/1,10,102.2
Kedah,2013/4/1,10,102.2
Kedah,2013/5/1,10,102.2
Kedah,2013/6/1,10,102.2
Kedah,2013/7/1,10,102.2
Kedah,2013/8/1,10,102.2
Kedah,2013/9/1,10,102.2
Kedah,2013/10/1,10,102.2
Kedah,2013/11/1,10,102.2
Kedah,2013/12/1,10,102.2
Kedah,2014/1/1,10,102.5
Kedah,2014/2/1,10,102.7
Kedah,2014/3/1,10,103.7
Kedah,2014/4/1,10,103.7
Kedah,2014/5/1,10,103.7
Kedah,2014/6/1,10,103.7
Kedah,2014/7/1,10,103.7
Kedah,2014/8/1,10,103.7
Kedah,2014/9/1,10,103.8
Kedah,2014/10/1,10,103.8
Kedah,2014/11/1,10,103.8
Kedah,2014/12/1,10,103.8
Kedah,2015/1/1,10,104.7
Kedah,2015/2/1,10,104.7
Kedah,2015/3/1,10,104.7
Kedah,2015/4/1,10,104.8
Kedah,2015/5/1,10,104.8
Kedah,2015/6/1,10,104.8
Kedah,2015/7/1,10,104.8
Kedah,2015/8/1,10,104.8
Kedah,2015/9/1,10,104.8
Kedah,2015/10/1,10,104.8
Kedah,2015/11/1,10,104.8
Kedah,2015/12/1,10,104.8
Kedah,2016/1/1,10,105
Kedah,2016/2/1,10,105
Kedah,2016/3/1,10,105
Kedah,2016/4/1,10,105
Kedah,2016/5/1,10,105
Kedah,2016/6/1,10,105
Kedah,2016/7/1,10,105
Kedah,2016/8/1,10,105
Kedah,2016/9/1,10,105.3
Kedah,2016/10/1,10,105.3
Kedah,2016/11/1,10,105.3
Kedah,2016/12/1,10,105.3
Kedah,2017/1/1,10,105.9
Kedah,2017/2/1,10,106.1
Kedah,2017/3/1,10,106.1
Kedah,2017/4/1,10,106.1
Kedah,2017/5/1,10,106.1
Kedah,2017/6/1,10,106.4
Kedah,2017/7/1,10,106.4
Kedah,2017/8/1,10,106.4
Kedah,2017/9/1,10,106.4
Kedah,2017/10/1,10,106.4
Kedah,2017/11/1,10,106.4
Kedah,2017/12/1,10,106.4
Kedah,2018/1/1,10,104.9
Kedah,2018/2/1,10,104.9
Kedah,2018/3/1,10,105.4
Kedah,2018/4/1,10,107
Kedah,2018/5/1,10,107
Kedah,2018/6/1,10,107.1
Kedah,2018/7/1,10,107.1
Kedah,2018/8/1,10,107.1
Kedah,2018/9/1,10,107.1
Kedah,2018/10/1,10,107.1
Kedah,2018/11/1,10,107.1
Kedah,2018/12/1,10,107.1
Kedah,2019/1/1,10,107.1
Kedah,2019/2/1,10,107.2
Kedah,2019/3/1,10,107.2
Kedah,2019/4/1,10,107.3
Kedah,2019/5/1,10,107.4
Kedah,2019/6/1,10,107.4
Kedah,2019/7/1,10,107.7
Kedah,2019/8/1,10,107.7
Kedah,2019/9/1,10,107.7
Kedah,2019/10/1,10,107.7
Kedah,2019/11/1,10,107.7
Kedah,2019/12/1,10,107.7
Kedah,2020/1/1,10,108.4
Kedah,2020/2/1,10,108.4
Kedah,2020/3/1,10,108.4
Kedah,2020/4/1,10,108.4
Kedah,2020/5/1,10,108.4
Kedah,2020/6/1,10,108.4
Kedah,2020/7/1,10,108.4
Kedah,2020/8/1,10,108.4
Kedah,2020/9/1,10,108.4
Kedah,2020/10/1,10,108.4
Kedah,2020/11/1,10,108.4
Kedah,2020/12/1,10,108.4
Kedah,2021/1/1,10,108.5
Kedah,2021/2/1,10,108.5
Kedah,2021/3/1,10,108.5
Kedah,2021/4/1,10,108.6
Kedah,2021/5/1,10,108.6
Kedah,2021/6/1,10,108.6
Kedah,2021/7/1,10,108.6
Kedah,2021/8/1,10,108.6
Kedah,2021/9/1,10,108.6
Kedah,2021/10/1,10,108.6
Kedah,2021/11/1,10,108.6
Kedah,2021/12/1,10,108.6
Kedah,2022/1/1,10,108.9
Kedah,2022/2/1,10,109
Kedah,2022/3/1,10,109
Kedah,2022/4/1,10,109.4
Kedah,2022/5/1,10,109.4
Kedah,2022/6/1,10,109.4
Kedah,2022/7/1,10,109.4
Kedah,2022/8/1,10,109.4
Kedah,2022/9/1,10,109.5
Kedah,2022/10/1,10,109.6
Kedah,2022/11/1,10,109.6
Kedah,2022/12/1,10,109.6
Kedah,2023/1/1,10,109.6
Kedah,2023/2/1,10,110
Kedah,2023/3/1,10,110.4
Kedah,2023/4/1,10,110.9
Kedah,2023/5/1,10,110.9
Kedah,2023/6/1,10,111
Kedah,2023/7/1,10,111
Kedah,2023/8/1,10,111
Kedah,2023/9/1,10,111.1
Kedah,2023/10/1,10,111.1
Kedah,2023/11/1,10,111.1
Kedah,2023/12/1,10,111.1
Kedah,2024/1/1,10,111.2
Kedah,2024/2/1,10,111.2
Kedah,2024/3/1,10,111.6
Kedah,2024/4/1,10,112
Kedah,2024/5/1,10,112.1
Kedah,2024/6/1,10,112.3
Kedah,2024/7/1,10,112.3
Kedah,2024/8/1,10,112.3
Kedah,2024/9/1,10,112.4
Kedah,2024/10/1,10,112.4
Kedah,2024/11/1,10,112.4
Kedah,2024/12/1,10,112.4
Kedah,2025/1/1,10,112.6
Kedah,2025/2/1,10,112.8
Kedah,2025/3/1,10,112.8
Kedah,2025/4/1,10,113.6
Kedah,2025/5/1,10,113.9
Kedah,2025/6/1,10,114.8
Kedah,2025/7/1,10,115.3
Kedah,2025/8/1,10,115.3
Kedah,2025/9/1,10,115.3
Kedah,2025/10/1,10,115.3
Kedah,2025/11/1,10,115.3
Kedah,2025/12/1,10,115.2
Kedah,2026/1/1,10,115.2
Kedah,2026/2/1,10,116.6
Kedah,2026/3/1,10,116.7
Kelantan,2010/1/1,10,98.1
Kelantan,2010/2/1,10,98.1
Kelantan,2010/3/1,10,98.4
Kelantan,2010/4/1,10,100
Kelantan,2010/5/1,10,100
Kelantan,2010/6/1,10,100
Kelantan,2010/7/1,10,100.9
Kelantan,2010/8/1,10,100.9
Kelantan,2010/9/1,10,100.9
Kelantan,2010/10/1,10,100.9
Kelantan,2010/11/1,10,100.9
Kelantan,2010/12/1,10,100.9
Kelantan,2011/1/1,10,101.3
Kelantan,2011/2/1,10,101.7
Kelantan,2011/3/1,10,101.7
Kelantan,2011/4/1,10,102.7
Kelantan,2011/5/1,10,103.6
Kelantan,2011/6/1,10,103.8
Kelantan,2011/7/1,10,103.8
Kelantan,2011/8/1,10,103.8
Kelantan,2011/9/1,10,103.8
Kelantan,2011/10/1,10,103.8
Kelantan,2011/11/1,10,103.8
Kelantan,2011/12/1,10,103.8
Kelantan,2012/1/1,10,107.5
Kelantan,2012/2/1,10,108.1
Kelantan,2012/3/1,10,108.4
Kelantan,2012/4/1,10,108.2
Kelantan,2012/5/1,10,108.2
Kelantan,2012/6/1,10,108.2
Kelantan,2012/7/1,10,108.4
Kelantan,2012/8/1,10,108.4
Kelantan,2012/9/1,10,108.4
Kelantan,2012/10/1,10,108.4
Kelantan,2012/11/1,10,108.4
Kelantan,2012/12/1,10,110.8
Kelantan,2013/1/1,10,112.9
Kelantan,2013/2/1,10,113.1
Kelantan,2013/3/1,10,113.4
Kelantan,2013/4/1,10,113.6
Kelantan,2013/5/1,10,113.6
Kelantan,2013/6/1,10,113.6
Kelantan,2013/7/1,10,113.7
Kelantan,2013/8/1,10,113.7
Kelantan,2013/9/1,10,113.7
Kelantan,2013/10/1,10,114.1
Kelantan,2013/11/1,10,114.1
Kelantan,2013/12/1,10,114.4
Kelantan,2014/1/1,10,115.3
Kelantan,2014/2/1,10,115.4
Kelantan,2014/3/1,10,115.6
Kelantan,2014/4/1,10,115.6
Kelantan,2014/5/1,10,115.6
Kelantan,2014/6/1,10,115.6
Kelantan,2014/7/1,10,115.6
Kelantan,2014/8/1,10,116
Kelantan,2014/9/1,10,116
Kelantan,2014/10/1,10,116
Kelantan,2014/11/1,10,116.1
Kelantan,2014/12/1,10,116.1
Kelantan,2015/1/1,10,117.7
Kelantan,2015/2/1,10,117.7
Kelantan,2015/3/1,10,118.9
Kelantan,2015/4/1,10,119.4
Kelantan,2015/5/1,10,119.4
Kelantan,2015/6/1,10,119.5
Kelantan,2015/7/1,10,119.5
Kelantan,2015/8/1,10,119.7
Kelantan,2015/9/1,10,119.7
Kelantan,2015/10/1,10,119.8
Kelantan,2015/11/1,10,120.2
Kelantan,2015/12/1,10,121.8
Kelantan,2016/1/1,10,123.0739378
Kelantan,2016/2/1,10,123.3482133
Kelantan,2016/3/1,10,123.5577544
Kelantan,2016/4/1,10,123.5577544
Kelantan,2016/5/1,10,123.5577544
Kelantan,2016/6/1,10,123.5577544
Kelantan,2016/7/1,10,123.5577544
Kelantan,2016/8/1,10,123.5577544
Kelantan,2016/9/1,10,123.7515067
Kelantan,2016/10/1,10,123.7677467
Kelantan,2016/11/1,10,124.0465333
Kelantan,2016/12/1,10,123.6874489
Kelantan,2017/1/1,10,123.7727089
Kelantan,2017/2/1,10,124.3562211
Kelantan,2017/3/1,10,124.3562211
Kelantan,2017/4/1,10,124.3562211
Kelantan,2017/5/1,10,124.3562211
Kelantan,2017/6/1,10,124.3562211
Kelantan,2017/7/1,10,124.6731267
Kelantan,2017/8/1,10,124.6731267
Kelantan,2017/9/1,10,124.9345456
Kelantan,2017/10/1,10,124.9345456
Kelantan,2017/11/1,10,124.9345456
Kelantan,2017/12/1,10,124.9345456
Kelantan,2018/1/1,10,125.6148573
Kelantan,2018/2/1,10,125.6698914
Kelantan,2018/3/1,10,125.495812
Kelantan,2018/4/1,10,125.6523273
Kelantan,2018/5/1,10,125.9637967
Kelantan,2018/6/1,10,125.8123555
Kelantan,2018/7/1,10,125.7863997
Kelantan,2018/8/1,10,125.9206672
